ID	Age	Gender	Nationality	Handedness	computerType	userAgent	ipAddress	colorDepth	completionCode	initialTimeStamp	finalTimeStamp	ishiharaScore	amountPaid
328	72	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	70.123.221.2	24	1299752055	2014-07-26 21:13:23	0000-00-00 00:00:00	NULL	0
329	35	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; WOW64; Trident/5.0)	73.186.67.230	24	1148428421	2014-07-26 21:16:13	0000-00-00 00:00:00	8/8	63
330	35	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; WOW64; Trident/5.0)	73.186.67.230	24	1376567860	2014-07-26 21:36:45	0000-00-00 00:00:00	8/8	38
331	28	Female	United States	Right-handed	Laptop	Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAGWJS)	74.193.175.201	24	1002172514	2014-07-26 21:53:05	2014-07-26 22:08:46	7/8	44.75
332	28	Female	United States	Right-handed	Laptop	Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAGWJS)	74.193.175.201	24	1260461535	2014-07-26 22:09:48	0000-00-00 00:00:00	NULL	NULL
333	29	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	68.53.99.239	24	1287044183	2014-07-26 22:20:13	0000-00-00 00:00:00	8/8	65
334	26	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36	66.8.164.141	24	1370657559	2014-07-26 22:28:39	0000-00-00 00:00:00	NULL	NULL
335	48	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.81.131	24	1335192264	2014-07-26 22:29:16	0000-00-00 00:00:00	8/8	83
336	46	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.121.174	24	1073443011	2014-07-26 22:53:40	0000-00-00 00:00:00	8/8	38
337	22	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	171.76.229.30	24	1085251850	2014-07-26 23:13:42	2014-07-26 23:20:54	0/8	0
338	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.22.229	24	1155618705	2014-07-26 23:18:16	2014-07-26 23:36:21	8/8	27
339	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.22.229	24	1375217370	2014-07-26 23:24:16	0000-00-00 00:00:00	8/8	10
340	21	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	171.76.229.30	24	1011739664	2014-07-26 23:25:26	0000-00-00 00:00:00	8/8	10
341	49	Female	Venezuela	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	190.78.15.252	24	1084948882	2014-07-26 23:25:31	2014-07-27 00:37:14	8/8	84
342	47	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.81.131	24	1061948950	2014-07-26 23:27:18	2014-07-27 00:04:54	7/8	195.75
343	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.22.229	24	1258153664	2014-07-26 23:37:32	2014-07-26 23:50:54	8/8	49
344	21	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	171.76.229.30	24	1232217169	2014-07-26 23:41:02	2014-07-26 23:54:27	8/8	20
345	27	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.203.110.98	24	1209063890	2014-07-26 23:52:10	2014-07-26 23:58:22	0/8	0
346	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.22.229	24	1243181542	2014-07-27 00:01:37	2014-07-27 00:15:24	8/8	52
347	46	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.121.174	24	1278469571	2014-07-27 00:08:15	2014-07-27 00:42:21	8/8	166
348	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.22.229	24	1284950899	2014-07-27 00:17:25	2014-07-27 00:54:56	7/8	90.75
349	27	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	182.72.136.118	24	1080749124	2014-07-27 00:21:13	2014-07-27 00:26:15	5/8	6.25
350	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.22.229	24	1051475108	2014-07-27 00:28:59	0000-00-00 00:00:00	NULL	0
351	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.22.229	24	1234141745	2014-07-27 00:29:40	0000-00-00 00:00:00	8/8	10
352	35	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	122.164.165.82	24	1397800212	2014-07-27 00:36:30	0000-00-00 00:00:00	NULL	0
353	50	Female	India	Left-handed	CRT Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.203.159.124	24	1082284718	2014-07-27 01:22:38	2014-07-27 01:27:05	2/8	2.5
354	50	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.203.159.124	24	1202776245	2014-07-27 01:28:25	2014-07-27 01:30:42	4/8	5
355	50	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.203.159.124	24	1036331365	2014-07-27 01:31:27	2014-07-27 01:54:34	8/8	22
356	32	Male	Romania	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	5.14.27.91	24	1008961822	2014-07-27 01:49:26	0000-00-00 00:00:00	NULL	0
357	26	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.87.212.94	24	1103985461	2014-07-27 03:12:30	0000-00-00 00:00:00	NULL	0
358	35	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.128 Safari/537.36	67.181.47.157	32	1089613785	2014-07-27 03:21:18	0000-00-00 00:00:00	NULL	0
359	35	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.128 Safari/537.36	67.181.47.157	32	1044699126	2014-07-27 03:23:41	0000-00-00 00:00:00	NULL	0
360	27	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.87.212.94	24	1333710052	2014-07-27 03:28:36	0000-00-00 00:00:00	8/8	38
361	27	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.87.212.94	24	1011983134	2014-07-27 03:41:33	2014-07-27 04:09:35	8/8	101
362	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	117.251.52.136	24	1057435219	2014-07-27 04:57:15	0000-00-00 00:00:00	8/8	10
363	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	117.251.52.136	24	1019084064	2014-07-27 05:05:57	0000-00-00 00:00:00	8/8	58
364	26	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	150.228.40.140	24	1296362134	2014-07-27 05:24:18	2014-07-27 07:38:49	8/8	513
365	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	117.251.52.136	24	1274101445	2014-07-27 05:25:53	2014-07-27 06:01:55	8/8	133
366	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	117.251.52.136	24	1379362063	2014-07-27 06:03:25	2014-07-27 06:30:55	8/8	109
367	23	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.193.227.101	24	1326639246	2014-07-27 06:35:58	2014-07-27 07:34:11	8/8	193
368	32	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.201.251.12	24	1350430380	2014-07-27 06:46:29	0000-00-00 00:00:00	7/8	8.75
369	69	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.217.157.226	24	1166180464	2014-07-27 07:29:00	0000-00-00 00:00:00	8/8	10
370	69	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.217.157.226	24	1341037992	2014-07-27 07:43:58	0000-00-00 00:00:00	7/8	8.75
371	42	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.206.195.66	24	1085933646	2014-07-27 08:06:57	0000-00-00 00:00:00	8/8	10
372	42	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.206.195.66	24	1043160062	2014-07-27 08:19:46	0000-00-00 00:00:00	NULL	NULL
373	42	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.206.195.66	24	1392801899	2014-07-27 08:20:16	0000-00-00 00:00:00	8/8	20
374	42	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	117.206.195.66	24	1379281017	2014-07-27 08:45:43	0000-00-00 00:00:00	NULL	0
375	42	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.206.195.66	24	1100565629	2014-07-27 08:47:47	0000-00-00 00:00:00	8/8	62
376	42	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.206.195.66	24	1141266444	2014-07-27 09:04:57	0000-00-00 00:00:00	8/8	62
377	35	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	96.254.148.136	24	1320349834	2014-07-27 09:33:23	0000-00-00 00:00:00	8/8	45
378	28	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	117.246.76.217	24	1027528966	2014-07-27 09:43:25	2014-07-27 10:21:02	8/8	121
379	25	Female	United States	Right-handed	CRT Desktop	Mozilla/5.0 (Windows NT 5.1; rv:30.0) Gecko/20100101 Firefox/30.0	197.225.242.54	24	1264103851	2014-07-27 10:10:08	2014-07-27 10:12:36	4/8	5
380	23	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.45 Safari/537.36	117.209.159.90	24	1323898830	2014-07-27 10:15:40	2014-07-27 11:07:49	7/8	128.75
381	42	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.206.195.66	24	1058783042	2014-07-27 10:37:51	0000-00-00 00:00:00	8/8	80
382	32	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.204.95.148	24	1325649616	2014-07-27 10:41:16	0000-00-00 00:00:00	NULL	0
383	28	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	100.1.20.184	24	1090413971	2014-07-27 10:58:05	2014-07-27 12:45:01	8/8	506
384	42	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.206.195.66	24	1255398252	2014-07-27 11:11:41	2014-07-27 11:43:10	8/8	91
385	25	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36	117.204.125.38	24	1407346357	2014-07-27 11:15:33	2014-07-27 11:42:45	7/8	18.75
386	40	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	69.140.118.143	24	1317510360	2014-07-27 19:17:03	2014-07-27 19:56:03	8/8	133
387	66	Female	United States	Right-handed	CRT Desktop	Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0	72.175.125.199	24	1141346747	2014-07-27 19:28:32	2014-07-27 19:34:40	6/8	7.500000000000001
388	26	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	42.104.61.227	24	NULL	2014-07-27 19:48:30	0000-00-00 00:00:00	NULL	NULL
389	27	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	74.105.169.15	24	1023610705	2014-07-27 21:53:20	0000-00-00 00:00:00	8/8	10
390	27	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	74.105.169.15	24	1345522089	2014-07-27 21:56:01	0000-00-00 00:00:00	8/8	58
391	46	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.117.10	24	1042735832	2014-07-27 22:30:33	2014-07-27 22:32:52	4/8	5
392	46	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.117.10	24	1055899381	2014-07-27 22:33:34	2014-07-28 00:02:12	8/8	304
393	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	182.237.159.31	24	1146824420	2014-07-27 23:08:41	0000-00-00 00:00:00	NULL	0
394	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	182.237.159.31	24	1024913512	2014-07-27 23:17:22	2014-07-27 23:53:47	3/8	3.7500000000000004
395	61	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.44 Safari/537.36	182.237.159.31	24	1029834155	2014-07-27 23:23:03	2014-07-27 23:43:24	8/8	20
396	22	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9	74.101.8.25	24	1145062500	2014-07-27 23:23:15	0000-00-00 00:00:00	8/8	67
397	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.245.185.199	24	1329380863	2014-07-27 23:37:40	0000-00-00 00:00:00	7/8	8.75
398	22	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9	74.101.8.25	24	1101953563	2014-07-27 23:37:53	0000-00-00 00:00:00	8/8	66
399	61	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.44 Safari/537.36	182.237.159.31	24	1353471623	2014-07-27 23:45:55	0000-00-00 00:00:00	8/8	34
400	35	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.2; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	182.71.254.142	24	1136470392	2014-07-27 23:49:40	0000-00-00 00:00:00	8/8	10
401	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	182.237.159.31	24	1026444097	2014-07-27 23:55:12	2014-07-28 00:55:46	8/8	85
402	61	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.44 Safari/537.36	182.237.159.31	24	1406337716	2014-07-27 23:55:18	2014-07-28 00:43:17	8/8	85
403	35	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.2; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	182.71.254.142	24	1005885548	2014-07-27 23:55:49	2014-07-28 00:52:53	8/8	330
404	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	117.245.185.199	24	1128543718	2014-07-28 00:00:00	2014-07-28 00:01:49	1/8	1.25
405	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.245.185.199	24	1028028170	2014-07-28 00:03:31	0000-00-00 00:00:00	8/8	61
406	29	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36 OPR/23.0.1522.60	117.200.83.95	24	1351869224	2014-07-28 00:31:41	2014-07-28 00:39:04	4/8	5
407	29	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36 OPR/23.0.1522.60	117.200.83.95	24	1214720423	2014-07-28 00:40:21	2014-07-28 02:04:26	8/8	273
408	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.245.185.199	24	1086411135	2014-07-28 00:43:10	2014-07-28 00:43:44	0/8	0
409	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.245.185.199	24	1150380581	2014-07-28 00:48:05	0000-00-00 00:00:00	8/8	173
410	51	Male	Philippines	Left-handed	Laptop	Mozilla/5.0 (X11; CrOS armv7l 5841.73.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.126 Safari/537.36	50.174.254.80	24	1171871157	2014-07-28 01:00:42	0000-00-00 00:00:00	8/8	10
411	64	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.44 Safari/537.36	182.237.159.31	24	1015960920	2014-07-28 01:00:48	2014-07-28 01:40:26	8/8	127
412	41	Female	United States	Right-handed	Laptop	Mozilla/5.0 (X11; CrOS armv7l 5841.73.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.126 Safari/537.36	24.131.255.38	24	1030850329	2014-07-28 01:05:00	0000-00-00 00:00:00	7/8	8.75
413	66	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36	116.202.183.10	24	1106614451	2014-07-28 01:15:59	0000-00-00 00:00:00	8/8	10
414	40	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36 OPR/23.0.1522.60	117.197.241.30	24	1156995295	2014-07-28 01:19:24	2014-07-28 01:44:24	7/8	54.75
415	23	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.253.182.11	24	1349155953	2014-07-28 01:31:46	2014-07-28 02:55:13	8/8	480
416	66	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36	116.202.183.10	24	1275538972	2014-07-28 01:35:54	0000-00-00 00:00:00	8/8	34
417	34	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.222.143.50	24	1407252133	2014-07-28 01:37:25	2014-07-28 01:44:15	3/8	3.7500000000000004
418	39	Female	India	Right-handed	CRT Desktop	Mozilla/5.0 (Windows NT 6.2; rv:30.0) Gecko/20100101 Firefox/30.0	42.104.63.86	24	1035848257	2014-07-28 01:45:47	2014-07-28 01:50:34	2/8	2.5
419	34	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.222.143.50	24	1382065321	2014-07-28 01:46:51	2014-07-28 02:42:12	8/8	145
420	66	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36	116.202.183.10	24	1329313013	2014-07-28 01:50:08	0000-00-00 00:00:00	8/8	36
421	27	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	101.222.225.48	24	1000040947	2014-07-28 01:51:57	0000-00-00 00:00:00	8/8	73
422	66	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36	116.202.183.10	24	1258496336	2014-07-28 02:00:45	0000-00-00 00:00:00	7/8	8.75
423	40	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36 OPR/23.0.1522.60	117.197.241.30	24	1184499092	2014-07-28 02:02:45	0000-00-00 00:00:00	8/8	64
424	66	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36	116.202.183.10	24	1002241460	2014-07-28 02:04:02	0000-00-00 00:00:00	8/8	39
425	66	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36	116.202.183.10	24	1061841783	2014-07-28 02:22:15	0000-00-00 00:00:00	8/8	38
426	43	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:30.0) Gecko/20100101 Firefox/30.0	117.197.241.30	24	1237918343	2014-07-28 02:24:30	0000-00-00 00:00:00	8/8	37
427	33	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; rv:30.0) Gecko/20100101 Firefox/30.0	117.200.83.95	24	1219998227	2014-07-28 02:33:26	2014-07-28 03:05:45	8/8	151
428	43	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:30.0) Gecko/20100101 Firefox/30.0	117.197.241.30	24	1243259556	2014-07-28 02:39:21	0000-00-00 00:00:00	8/8	10
429	66	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	116.202.183.10	24	1189905894	2014-07-28 02:39:22	0000-00-00 00:00:00	8/8	38
430	27	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	101.222.225.48	24	1238444875	2014-07-28 02:45:35	0000-00-00 00:00:00	NULL	NULL
